,Unnamed: 0,track_name,song_id,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,cluster
485,1199,Wasted,1EavLSmwRWtmkKEmlCfFzT,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,0.645,0.832,2,-5.595,1,0.0294,0.00106,0.00264,0.199,0.375,112.028,spotify:track:1EavLSmwRWtmkKEmlCfFzT,https://api.spotify.com/v1/tracks/1EavLSmwRWtmkKEmlCfFzT,https://api.spotify.com/v1/audio-analysis/1EavLSmwRWtmkKEmlCfFzT,188371,4,1
486,1201,Wasted,1EavLSmwRWtmkKEmlCfFzT,Matthew Koma,1mU61l2mcjEFraXZLpvVMo,0.645,0.832,2,-5.595,1,0.0294,0.00106,0.00264,0.199,0.375,112.028,spotify:track:1EavLSmwRWtmkKEmlCfFzT,https://api.spotify.com/v1/tracks/1EavLSmwRWtmkKEmlCfFzT,https://api.spotify.com/v1/audio-analysis/1EavLSmwRWtmkKEmlCfFzT,188371,4,1
487,1203,Club Can't Handle Me (feat. David Guetta),6ebkx7Q5tTxrCxKq4GYj0Y,Flo Rida,0jnsk9HBra6NMjO2oANoPY,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560,4,1
488,1205,Club Can't Handle Me (feat. David Guetta),6ebkx7Q5tTxrCxKq4GYj0Y,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560,4,1
489,1207,Rahaa palaa feat. Uniikki,3UB6bgxx6WGrOws9szkOvm,Kristal,0taBiVQ6PT9UuhAATaSJ2q,0.825,0.548,5,-6.091,0,0.0789,0.187,0.0,0.0692,0.47,110.049,spotify:track:3UB6bgxx6WGrOws9szkOvm,https://api.spotify.com/v1/tracks/3UB6bgxx6WGrOws9szkOvm,https://api.spotify.com/v1/audio-analysis/3UB6bgxx6WGrOws9szkOvm,203455,4,1
490,1208,Levels - Radio Edit,0JhKJg5ejeQ8jq89UQtnw8,Avicii,1vCWHaC5f2uS3yhpwWbIA6,0.62,0.881,1,-5.851,0,0.0372,0.0585,0.714,0.311,0.415,126.035,spotify:track:0JhKJg5ejeQ8jq89UQtnw8,https://api.spotify.com/v1/tracks/0JhKJg5ejeQ8jq89UQtnw8,https://api.spotify.com/v1/audio-analysis/0JhKJg5ejeQ8jq89UQtnw8,199904,4,0
491,1209,This Is Nightlife - Video Edit,3CYRGJPi6FbmO10aUX77am,ItaloBrothers,5nkYRuiIHg2xXHFC8bfosJ,0.642,0.784,11,-5.286,0,0.032,0.0271,3.03e-05,0.308,0.877,128.004,spotify:track:3CYRGJPi6FbmO10aUX77am,https://api.spotify.com/v1/tracks/3CYRGJPi6FbmO10aUX77am,https://api.spotify.com/v1/audio-analysis/3CYRGJPi6FbmO10aUX77am,162000,4,1
492,1210,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,spotify:track:5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,207333,4,1
493,1213,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,spotify:track:5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,207333,4,1
494,1216,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,spotify:track:5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,207333,4,1
495,1219,How We Party,0Zv45bSIvDc1d8iJlJvwc3,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,0.652,0.99,11,-1.887,1,0.111,0.000744,0.328,0.0626,0.207,127.971,spotify:track:0Zv45bSIvDc1d8iJlJvwc3,https://api.spotify.com/v1/tracks/0Zv45bSIvDc1d8iJlJvwc3,https://api.spotify.com/v1/audio-analysis/0Zv45bSIvDc1d8iJlJvwc3,211875,4,1
496,1221,How We Party,0Zv45bSIvDc1d8iJlJvwc3,VINAI,4mrBetqy378Jf1y6NLszlx,0.652,0.99,11,-1.887,1,0.111,0.000744,0.328,0.0626,0.207,127.971,spotify:track:0Zv45bSIvDc1d8iJlJvwc3,https://api.spotify.com/v1/tracks/0Zv45bSIvDc1d8iJlJvwc3,https://api.spotify.com/v1/audio-analysis/0Zv45bSIvDc1d8iJlJvwc3,211875,4,1
497,1223,Party All Night (Sleep All Day),5FjzVHBoUtVHxKl6NmnEoe,Sean Kingston,6S0dmVVn4udvppDhZIWxCr,0.581,0.844,0,-5.528,0,0.0715,0.000613,0.0,0.529,0.789,123.992,spotify:track:5FjzVHBoUtVHxKl6NmnEoe,https://api.spotify.com/v1/tracks/5FjzVHBoUtVHxKl6NmnEoe,https://api.spotify.com/v1/audio-analysis/5FjzVHBoUtVHxKl6NmnEoe,222560,4,1
498,1224,Nallipyssy (Weekend Festival 2014 Anthem),3XniWn1cw3qIMgmVtOJj3l,Heavyweight,5SWg48UK0FZTbr5Q3ubfD6,0.37,0.957,9,-3.99,1,0.131,0.00108,0.00019,0.141,0.0589,96.003,spotify:track:3XniWn1cw3qIMgmVtOJj3l,https://api.spotify.com/v1/tracks/3XniWn1cw3qIMgmVtOJj3l,https://api.spotify.com/v1/audio-analysis/3XniWn1cw3qIMgmVtOJj3l,180307,3,1
499,1226,Nallipyssy (Weekend Festival 2014 Anthem),3XniWn1cw3qIMgmVtOJj3l,Spekti,05qPtpcSltJZLI9sj0qm3B,0.37,0.957,9,-3.99,1,0.131,0.00108,0.00019,0.141,0.0589,96.003,spotify:track:3XniWn1cw3qIMgmVtOJj3l,https://api.spotify.com/v1/tracks/3XniWn1cw3qIMgmVtOJj3l,https://api.spotify.com/v1/audio-analysis/3XniWn1cw3qIMgmVtOJj3l,180307,3,1
500,1228,Holiday (feat. Akon) - DJ Antoine vs Mad Mark 2k15 Radio Edit,6OKdqdFkQzSPzQxPAZW0IV,DJ Antoine,6yTYR09WCvsgdnurDW4WQo,0.77,0.823,1,-3.713,1,0.038,0.224,2.71e-05,0.0912,0.58,125.975,spotify:track:6OKdqdFkQzSPzQxPAZW0IV,https://api.spotify.com/v1/tracks/6OKdqdFkQzSPzQxPAZW0IV,https://api.spotify.com/v1/audio-analysis/6OKdqdFkQzSPzQxPAZW0IV,211746,4,1
501,1231,Holiday (feat. Akon) - DJ Antoine vs Mad Mark 2k15 Radio Edit,6OKdqdFkQzSPzQxPAZW0IV,Akon,0z4gvV4rjIZ9wHck67ucSV,0.77,0.823,1,-3.713,1,0.038,0.224,2.71e-05,0.0912,0.58,125.975,spotify:track:6OKdqdFkQzSPzQxPAZW0IV,https://api.spotify.com/v1/tracks/6OKdqdFkQzSPzQxPAZW0IV,https://api.spotify.com/v1/audio-analysis/6OKdqdFkQzSPzQxPAZW0IV,211746,4,1
502,1234,Holiday (feat. Akon) - DJ Antoine vs Mad Mark 2k15 Radio Edit,6OKdqdFkQzSPzQxPAZW0IV,CALVO,3E61SnNA9oqKP7hI0K3vZv,0.77,0.823,1,-3.713,1,0.038,0.224,2.71e-05,0.0912,0.58,125.975,spotify:track:6OKdqdFkQzSPzQxPAZW0IV,https://api.spotify.com/v1/tracks/6OKdqdFkQzSPzQxPAZW0IV,https://api.spotify.com/v1/audio-analysis/6OKdqdFkQzSPzQxPAZW0IV,211746,4,1
503,1237,Happy Little Pill,1oszxWJ3DiAICVbcjhOLF9,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,0.567,0.593,4,-7.127,0,0.0375,0.000848,2.09e-06,0.114,0.0398,91.703,spotify:track:1oszxWJ3DiAICVbcjhOLF9,https://api.spotify.com/v1/tracks/1oszxWJ3DiAICVbcjhOLF9,https://api.spotify.com/v1/audio-analysis/1oszxWJ3DiAICVbcjhOLF9,224874,4,1
504,1238,Controlla,6F609ICg9Spjrw1epsAnpa,Drake,3TVXtAsR1Inumwj472S9r4,0.607,0.476,10,-11.076,0,0.249,0.0773,0.0,0.113,0.347,122.976,spotify:track:6F609ICg9Spjrw1epsAnpa,https://api.spotify.com/v1/tracks/6F609ICg9Spjrw1epsAnpa,https://api.spotify.com/v1/audio-analysis/6F609ICg9Spjrw1epsAnpa,245227,5,2
505,1239,I Need A Doctor,70ATm56tH7OrQ1zurYssz0,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,spotify:track:70ATm56tH7OrQ1zurYssz0,https://api.spotify.com/v1/tracks/70ATm56tH7OrQ1zurYssz0,https://api.spotify.com/v1/audio-analysis/70ATm56tH7OrQ1zurYssz0,283733,4,1
506,1242,I Need A Doctor,70ATm56tH7OrQ1zurYssz0,Eminem,7dGJo4pcD2V6oG8kP0tJRR,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,spotify:track:70ATm56tH7OrQ1zurYssz0,https://api.spotify.com/v1/tracks/70ATm56tH7OrQ1zurYssz0,https://api.spotify.com/v1/audio-analysis/70ATm56tH7OrQ1zurYssz0,283733,4,1
507,1245,I Need A Doctor,70ATm56tH7OrQ1zurYssz0,Skylar Grey,4utLUGcTvOJFr6aqIJtYWV,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,spotify:track:70ATm56tH7OrQ1zurYssz0,https://api.spotify.com/v1/tracks/70ATm56tH7OrQ1zurYssz0,https://api.spotify.com/v1/audio-analysis/70ATm56tH7OrQ1zurYssz0,283733,4,1
508,1248,Say Something,78TKtlSLWK8pZAKKW3MyQL,A Great Big World,5xKp3UyavIBUsGy3DQdXeF,0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,spotify:track:78TKtlSLWK8pZAKKW3MyQL,https://api.spotify.com/v1/tracks/78TKtlSLWK8pZAKKW3MyQL,https://api.spotify.com/v1/audio-analysis/78TKtlSLWK8pZAKKW3MyQL,229400,3,2
509,1250,Say Something,78TKtlSLWK8pZAKKW3MyQL,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,spotify:track:78TKtlSLWK8pZAKKW3MyQL,https://api.spotify.com/v1/tracks/78TKtlSLWK8pZAKKW3MyQL,https://api.spotify.com/v1/audio-analysis/78TKtlSLWK8pZAKKW3MyQL,229400,3,2
510,1252,On The Floor - Radio Edit,7Hv89f7Dpm5Hce1XkBbjQZ,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,0.765,0.68,11,-6.306,1,0.0932,0.0953,0.0009,0.138,0.462,129.998,spotify:track:7Hv89f7Dpm5Hce1XkBbjQZ,https://api.spotify.com/v1/tracks/7Hv89f7Dpm5Hce1XkBbjQZ,https://api.spotify.com/v1/audio-analysis/7Hv89f7Dpm5Hce1XkBbjQZ,230907,4,1
511,1254,On The Floor - Radio Edit,7Hv89f7Dpm5Hce1XkBbjQZ,Pitbull,0TnOYISbd1XYRBk9myaseg,0.765,0.68,11,-6.306,1,0.0932,0.0953,0.0009,0.138,0.462,129.998,spotify:track:7Hv89f7Dpm5Hce1XkBbjQZ,https://api.spotify.com/v1/tracks/7Hv89f7Dpm5Hce1XkBbjQZ,https://api.spotify.com/v1/audio-analysis/7Hv89f7Dpm5Hce1XkBbjQZ,230907,4,1
512,1256,Boom Boom Pow,3oDFtOhcN08qeDPAK6MEQG,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,spotify:track:3oDFtOhcN08qeDPAK6MEQG,https://api.spotify.com/v1/tracks/3oDFtOhcN08qeDPAK6MEQG,https://api.spotify.com/v1/audio-analysis/3oDFtOhcN08qeDPAK6MEQG,251440,4,1
513,1257,Drive By,1wAXODAAL6hY64ZdhrnjBO,Train,3FUY2gzHeIiaesXtOAdB7A,0.759,0.849,1,-3.198,0,0.0317,0.000983,1.51e-05,0.0864,0.73,122.033,spotify:track:1wAXODAAL6hY64ZdhrnjBO,https://api.spotify.com/v1/tracks/1wAXODAAL6hY64ZdhrnjBO,https://api.spotify.com/v1/audio-analysis/1wAXODAAL6hY64ZdhrnjBO,196627,4,1
514,1258,Temperature,0j4wZ17xz0Xv4lIFvtZI48,Sean Paul,3Isy6kedDrgPYoTS1dazA9,0.951,0.597,0,-4.651,0,0.0669,0.104,0.0,0.0718,0.819,125.024,spotify:track:0j4wZ17xz0Xv4lIFvtZI48,https://api.spotify.com/v1/tracks/0j4wZ17xz0Xv4lIFvtZI48,https://api.spotify.com/v1/audio-analysis/0j4wZ17xz0Xv4lIFvtZI48,216467,4,1
515,1259,SOS,4S5b3wwIXpVNvY2jeIQdKu,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,spotify:track:4S5b3wwIXpVNvY2jeIQdKu,https://api.spotify.com/v1/tracks/4S5b3wwIXpVNvY2jeIQdKu,https://api.spotify.com/v1/audio-analysis/4S5b3wwIXpVNvY2jeIQdKu,238920,4,1
516,1275,U + Ur Hand,7klL6qvAu4ZzthaUzLvtIN,P!nk,1KCSPY1glIKqW2TotWuXOR,0.709,0.891,0,-3.688,1,0.0528,0.00144,0.0,0.034,0.886,141.04,spotify:track:7klL6qvAu4ZzthaUzLvtIN,https://api.spotify.com/v1/tracks/7klL6qvAu4ZzthaUzLvtIN,https://api.spotify.com/v1/audio-analysis/7klL6qvAu4ZzthaUzLvtIN,214387,4,1
517,1291,Sober,3jFkJtiHuePvEJ8dL5EdHN,P!nk,1KCSPY1glIKqW2TotWuXOR,0.611,0.798,6,-4.907,1,0.0306,0.0696,0.0,0.182,0.408,90.928,spotify:track:3jFkJtiHuePvEJ8dL5EdHN,https://api.spotify.com/v1/tracks/3jFkJtiHuePvEJ8dL5EdHN,https://api.spotify.com/v1/audio-analysis/3jFkJtiHuePvEJ8dL5EdHN,251533,4,1
518,1292,Say It Right - Main,5LwPqhWijLpG9VWKtNqaJI,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,0.868,0.871,1,-6.179,1,0.136,0.0478,0.000633,0.0481,0.838,116.944,spotify:track:5LwPqhWijLpG9VWKtNqaJI,https://api.spotify.com/v1/tracks/5LwPqhWijLpG9VWKtNqaJI,https://api.spotify.com/v1/audio-analysis/5LwPqhWijLpG9VWKtNqaJI,223520,4,1
519,1293,Maneater,4wH4dJgrsxONID6KS2tDQM,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,spotify:track:4wH4dJgrsxONID6KS2tDQM,https://api.spotify.com/v1/tracks/4wH4dJgrsxONID6KS2tDQM,https://api.spotify.com/v1/audio-analysis/4wH4dJgrsxONID6KS2tDQM,258893,4,1
520,1294,All Good Things (Come To An End),6kEpjptnAwt11Atr4cEMe1,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,0.661,0.649,9,-7.668,0,0.0342,0.245,1.22e-05,0.11,0.388,100.893,spotify:track:6kEpjptnAwt11Atr4cEMe1,https://api.spotify.com/v1/tracks/6kEpjptnAwt11Atr4cEMe1,https://api.spotify.com/v1/audio-analysis/6kEpjptnAwt11Atr4cEMe1,311187,4,1
521,1295,4 Minutes (feat. Justin Timberlake and Timbaland),1dDNz8h95Gsu0W4QdxVVln,Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.705,0.911,2,-4.873,1,0.0717,0.00592,0.00154,0.0603,0.803,113.032,spotify:track:1dDNz8h95Gsu0W4QdxVVln,https://api.spotify.com/v1/tracks/1dDNz8h95Gsu0W4QdxVVln,https://api.spotify.com/v1/audio-analysis/1dDNz8h95Gsu0W4QdxVVln,245080,4,1
522,1298,4 Minutes (feat. Justin Timberlake and Timbaland),1dDNz8h95Gsu0W4QdxVVln,Justin Timberlake,31TPClRtHm23RisEBtV3X7,0.705,0.911,2,-4.873,1,0.0717,0.00592,0.00154,0.0603,0.803,113.032,spotify:track:1dDNz8h95Gsu0W4QdxVVln,https://api.spotify.com/v1/tracks/1dDNz8h95Gsu0W4QdxVVln,https://api.spotify.com/v1/audio-analysis/1dDNz8h95Gsu0W4QdxVVln,245080,4,1
523,1301,4 Minutes (feat. Justin Timberlake and Timbaland),1dDNz8h95Gsu0W4QdxVVln,Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,0.705,0.911,2,-4.873,1,0.0717,0.00592,0.00154,0.0603,0.803,113.032,spotify:track:1dDNz8h95Gsu0W4QdxVVln,https://api.spotify.com/v1/tracks/1dDNz8h95Gsu0W4QdxVVln,https://api.spotify.com/v1/audio-analysis/1dDNz8h95Gsu0W4QdxVVln,245080,4,1
524,1304,So Yesterday,2WKyaIrR5qhg2f8bGPcHk2,Hilary Duff,2S9W9aSAd7e5mp8WqWxN2h,0.552,0.803,0,-3.81,1,0.0611,0.234,0.0,0.308,0.784,78.196,spotify:track:2WKyaIrR5qhg2f8bGPcHk2,https://api.spotify.com/v1/tracks/2WKyaIrR5qhg2f8bGPcHk2,https://api.spotify.com/v1/audio-analysis/2WKyaIrR5qhg2f8bGPcHk2,216373,4,1
525,1305,The Sweet Escape,6fvZwoOMEMy2LBbLtdznHE,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,0.753,0.771,1,-3.522,1,0.0339,0.198,0.0,0.189,0.711,119.97,spotify:track:6fvZwoOMEMy2LBbLtdznHE,https://api.spotify.com/v1/tracks/6fvZwoOMEMy2LBbLtdznHE,https://api.spotify.com/v1/audio-analysis/6fvZwoOMEMy2LBbLtdznHE,246867,4,1
526,1307,The Sweet Escape,6fvZwoOMEMy2LBbLtdznHE,Akon,0z4gvV4rjIZ9wHck67ucSV,0.753,0.771,1,-3.522,1,0.0339,0.198,0.0,0.189,0.711,119.97,spotify:track:6fvZwoOMEMy2LBbLtdznHE,https://api.spotify.com/v1/tracks/6fvZwoOMEMy2LBbLtdznHE,https://api.spotify.com/v1/audio-analysis/6fvZwoOMEMy2LBbLtdznHE,246867,4,1
527,1309,Candy Shop,6pEROStfGkIV1sOAeWkUid,50 Cent,3q7HBObVc0L8jNeTe5Gofh,0.581,0.569,7,-7.978,1,0.43,0.0248,4.94e-05,0.373,0.726,97.927,spotify:track:6pEROStfGkIV1sOAeWkUid,https://api.spotify.com/v1/tracks/6pEROStfGkIV1sOAeWkUid,https://api.spotify.com/v1/audio-analysis/6pEROStfGkIV1sOAeWkUid,208655,4,1
528,1311,Candy Shop,6pEROStfGkIV1sOAeWkUid,Olivia,5YBSzuCs7WaFKNr7Bky0Uf,0.581,0.569,7,-7.978,1,0.43,0.0248,4.94e-05,0.373,0.726,97.927,spotify:track:6pEROStfGkIV1sOAeWkUid,https://api.spotify.com/v1/tracks/6pEROStfGkIV1sOAeWkUid,https://api.spotify.com/v1/audio-analysis/6pEROStfGkIV1sOAeWkUid,208655,4,1
529,1313,Whataya Want from Me,2rDwdvBma1O1eLzo29p2cr,Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,spotify:track:2rDwdvBma1O1eLzo29p2cr,https://api.spotify.com/v1/tracks/2rDwdvBma1O1eLzo29p2cr,https://api.spotify.com/v1/audio-analysis/2rDwdvBma1O1eLzo29p2cr,227320,4,1
530,1314,For Your Entertainment,0BmT0BVnYYggf7V4NCtx2B,Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,0.654,0.872,1,-3.824,1,0.11,0.0411,0.0,0.0808,0.612,130.023,spotify:track:0BmT0BVnYYggf7V4NCtx2B,https://api.spotify.com/v1/tracks/0BmT0BVnYYggf7V4NCtx2B,https://api.spotify.com/v1/audio-analysis/0BmT0BVnYYggf7V4NCtx2B,215160,4,1
531,1315,Like a Prayer,1z3ugFmUKoCzGsI6jdY4Ci,Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037,spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/audio-analysis/1z3ugFmUKoCzGsI6jdY4Ci,342680,4,1
532,1316,Celebration,5HktkLHDbjA6LTyRTBEzHy,Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.637,0.891,11,-4.139,0,0.0345,0.0742,0.000622,0.0686,0.933,126.002,spotify:track:5HktkLHDbjA6LTyRTBEzHy,https://api.spotify.com/v1/tracks/5HktkLHDbjA6LTyRTBEzHy,https://api.spotify.com/v1/audio-analysis/5HktkLHDbjA6LTyRTBEzHy,215133,4,1
533,1317,The Way I Are,5J7iGuzi7Nj8SGvt0TAVzK,Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,0.73,0.807,3,-6.475,0,0.114,0.179,0.718,0.28,0.727,114.715,spotify:track:5J7iGuzi7Nj8SGvt0TAVzK,https://api.spotify.com/v1/tracks/5J7iGuzi7Nj8SGvt0TAVzK,https://api.spotify.com/v1/audio-analysis/5J7iGuzi7Nj8SGvt0TAVzK,179280,4,0
534,1320,The Way I Are,5J7iGuzi7Nj8SGvt0TAVzK,Keri Hilson,63wjoROpeh5f11Qm93UiJ1,0.73,0.807,3,-6.475,0,0.114,0.179,0.718,0.28,0.727,114.715,spotify:track:5J7iGuzi7Nj8SGvt0TAVzK,https://api.spotify.com/v1/tracks/5J7iGuzi7Nj8SGvt0TAVzK,https://api.spotify.com/v1/audio-analysis/5J7iGuzi7Nj8SGvt0TAVzK,179280,4,0
535,1323,The Way I Are,5J7iGuzi7Nj8SGvt0TAVzK,D.O.E.,4TLCPR1sMYoNU1jA7O4uww,0.73,0.807,3,-6.475,0,0.114,0.179,0.718,0.28,0.727,114.715,spotify:track:5J7iGuzi7Nj8SGvt0TAVzK,https://api.spotify.com/v1/tracks/5J7iGuzi7Nj8SGvt0TAVzK,https://api.spotify.com/v1/audio-analysis/5J7iGuzi7Nj8SGvt0TAVzK,179280,4,0
536,1326,Bad Romance,34dAuFhftSbjLWksf8c73i,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,0.694,0.924,0,-3.764,1,0.0405,0.00309,3.89e-05,0.121,0.72,118.988,spotify:track:34dAuFhftSbjLWksf8c73i,https://api.spotify.com/v1/tracks/34dAuFhftSbjLWksf8c73i,https://api.spotify.com/v1/audio-analysis/34dAuFhftSbjLWksf8c73i,294467,4,1
537,1327,The Monster,6ilfuI7O1vUfKf4TQ9fJRb,Eminem,7dGJo4pcD2V6oG8kP0tJRR,0.785,0.859,9,-3.673,1,0.0775,0.0547,0.0,0.0631,0.603,110.012,spotify:track:6ilfuI7O1vUfKf4TQ9fJRb,https://api.spotify.com/v1/tracks/6ilfuI7O1vUfKf4TQ9fJRb,https://api.spotify.com/v1/audio-analysis/6ilfuI7O1vUfKf4TQ9fJRb,250907,4,1
538,1329,The Monster,6ilfuI7O1vUfKf4TQ9fJRb,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0.785,0.859,9,-3.673,1,0.0775,0.0547,0.0,0.0631,0.603,110.012,spotify:track:6ilfuI7O1vUfKf4TQ9fJRb,https://api.spotify.com/v1/tracks/6ilfuI7O1vUfKf4TQ9fJRb,https://api.spotify.com/v1/audio-analysis/6ilfuI7O1vUfKf4TQ9fJRb,250907,4,1
539,1331,Scream & Shout,7n6ibfsRHhCb1Ccl9Fg2CZ,will.i.am,085pc2PYOi8bGKj0PNjekA,0.79,0.616,0,-7.443,1,0.0596,0.0589,6.55e-05,0.171,0.473,130.009,spotify:track:7n6ibfsRHhCb1Ccl9Fg2CZ,https://api.spotify.com/v1/tracks/7n6ibfsRHhCb1Ccl9Fg2CZ,https://api.spotify.com/v1/audio-analysis/7n6ibfsRHhCb1Ccl9Fg2CZ,284413,4,1
540,1333,Scream & Shout,7n6ibfsRHhCb1Ccl9Fg2CZ,Britney Spears,26dSoYclwsYLMAKD3tpOr4,0.79,0.616,0,-7.443,1,0.0596,0.0589,6.55e-05,0.171,0.473,130.009,spotify:track:7n6ibfsRHhCb1Ccl9Fg2CZ,https://api.spotify.com/v1/tracks/7n6ibfsRHhCb1Ccl9Fg2CZ,https://api.spotify.com/v1/audio-analysis/7n6ibfsRHhCb1Ccl9Fg2CZ,284413,4,1
541,1335,Do What U Want,1zLwQOUVCzWgiIhSfUarKI,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,0.785,0.815,9,-4.374,1,0.0653,0.309,7.25e-06,0.0999,0.556,97.529,spotify:track:1zLwQOUVCzWgiIhSfUarKI,https://api.spotify.com/v1/tracks/1zLwQOUVCzWgiIhSfUarKI,https://api.spotify.com/v1/audio-analysis/1zLwQOUVCzWgiIhSfUarKI,227316,4,1
542,1337,Do What U Want,1zLwQOUVCzWgiIhSfUarKI,R. Kelly,2mxe0TnaNL039ysAj51xPQ,0.785,0.815,9,-4.374,1,0.0653,0.309,7.25e-06,0.0999,0.556,97.529,spotify:track:1zLwQOUVCzWgiIhSfUarKI,https://api.spotify.com/v1/tracks/1zLwQOUVCzWgiIhSfUarKI,https://api.spotify.com/v1/audio-analysis/1zLwQOUVCzWgiIhSfUarKI,227316,4,1
543,1339,Euphoria - Single Version,1xN7BpTAWnZkuSLOtRP6Qc,Loreen,49aaHxvAJ0tCh0F15OnwIl,0.562,0.783,11,-4.727,0,0.0428,0.135,1.44e-05,0.282,0.391,132.06,spotify:track:1xN7BpTAWnZkuSLOtRP6Qc,https://api.spotify.com/v1/tracks/1xN7BpTAWnZkuSLOtRP6Qc,https://api.spotify.com/v1/audio-analysis/1xN7BpTAWnZkuSLOtRP6Qc,181787,4,1
544,1340,Glad You Came,1OXfWI3FQMdsKKC6lkvzSx,The Wanted,2NhdGz9EDv2FeUw6udu2g1,0.698,0.844,7,-4.549,0,0.067,0.0577,1.69e-05,0.105,0.446,126.937,spotify:track:1OXfWI3FQMdsKKC6lkvzSx,https://api.spotify.com/v1/tracks/1OXfWI3FQMdsKKC6lkvzSx,https://api.spotify.com/v1/audio-analysis/1OXfWI3FQMdsKKC6lkvzSx,198467,4,1
